uid,S-MHA Error,S-MHA Uncertainty,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,Validation Fold,Testing Fold,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
PHD_4484,14.317821063276352,0.8226801,14.142135623730953,0.4994779348373413,19.4164878389476,14.816630554199218,5,4,4,4,3
PHD_4496,5.0,0.78174675,5.0990195135927845,0.6910036444664002,2.23606797749979,3.4371878862380982,5,4,2,2,3
PHD_4498,4.242640687119285,0.8181481,4.47213595499958,0.751919174194336,3.0,2.600779390335083,5,4,1,1,3
PHD_4501,20.248456731316587,0.64999986,11.180339887498947,0.6473974227905274,12.206555615733702,4.741850805282593,5,4,3,3,4
PHD_4506,12.649110640673518,0.8450058,12.529964086141668,0.803445553779602,12.649110640673518,2.9119216918945314,5,4,1,0,0
PHD_4512,7.211102550927978,0.8190629,3.0,0.7232627749443055,3.1622776601683795,4.469046115875244,5,4,3,2,3
PHD_4523,8.54400374531753,0.57756853,12.041594578792296,0.5519802749156952,14.0356688476182,5.397067451477051,5,4,4,3,4
PHD_4532,20.09975124224178,0.8259234,18.0,0.7025717854499817,18.110770276274835,3.58395938873291,5,4,2,2,2
PHD_4535,2.23606797749979,0.85862154,8.0,0.728887677192688,8.06225774829855,4.145731353759766,5,4,3,1,0
PHD_4542,14.317821063276352,0.8517211,12.649110640673518,0.6705849289894104,14.560219778561036,2.457076644897461,5,4,1,3,0
PHD_4553,10.63014581273465,0.8368618,13.41640786499874,0.7400665163993836,12.529964086141668,3.825400495529175,5,4,3,1,1
PHD_4582,9.899494936611664,0.7889249,5.656854249492381,0.7470901012420654,8.602325267042627,3.091638612747192,5,4,1,1,3
PHD_4621,11.180339887498947,0.8435591,6.0,0.7024255514144897,8.246211251235321,2.3656854152679445,5,4,0,2,1
PHD_4648,7.211102550927978,0.86420196,7.810249675906654,0.8189046263694764,9.219544457292889,2.6453545570373533,5,4,1,0,0
PHD_4677,4.0,0.8425405,6.708203932499369,0.553292202949524,12.083045973594572,9.179612350463866,5,4,4,3,1
PHD_4721,5.0990195135927845,0.8505813,5.0990195135927845,0.4738669335842133,25.317977802344327,42.42571601867676,5,4,4,4,0
PHD_4727,5.385164807134504,0.8353959,3.0,0.7355100750923157,5.0990195135927845,5.253497123718262,5,4,4,1,1
PHD_4898,6.082762530298219,0.84273684,9.219544457292889,0.8140882968902587,8.48528137423857,3.307463812828064,5,4,2,0,1
PHD_4921,4.242640687119285,0.84336686,2.23606797749979,0.7440236806869507,3.1622776601683795,2.8893945455551147,5,4,1,1,1
PHD_4922,19.849433241279208,0.7177704,13.45362404707371,0.4957418084144592,11.704699910719626,12.02212314605713,5,4,4,4,4
PHD_4937,11.04536101718726,0.8152344,10.04987562112089,0.7907756924629211,11.04536101718726,1.9340092658996584,5,4,0,0,3
PHD_4979,12.649110640673518,0.83998936,13.601470508735444,0.7547851085662842,15.132745950421556,2.651166558265686,5,4,1,1,1
PHD_4983,18.384776310850235,0.58258855,18.384776310850235,0.3903561294078826,19.1049731745428,6.450929164886475,5,4,4,4,4
PHD_4988,8.0,0.8522124,1.4142135623730951,0.7166229009628295,2.23606797749979,5.566763091087341,5,4,4,2,0
PHD_4997,12.041594578792296,0.8180708,7.071067811865476,0.7302375197410583,8.246211251235321,3.3356008529663086,5,4,2,1,3
PHD_5001,6.4031242374328485,0.8174303,7.211102550927978,0.7495619773864746,8.94427190999916,4.217419004440307,5,4,3,1,3
PHD_5015,12.083045973594572,0.6915666,6.708203932499369,0.4250944316387176,7.211102550927978,5.90034294128418,5,4,4,4,4
PHD_5043,9.219544457292889,0.37098035,7.211102550927978,0.3501220047473907,8.48528137423857,8.115007066726685,5,4,4,4,4
PHD_5047,2.23606797749979,0.84053314,0.0,0.778773844242096,3.605551275463989,2.683622097969056,5,4,1,0,1
PHD_5049,7.071067811865476,0.34339762,10.04987562112089,0.1476779073476791,8.246211251235321,7.562002539634705,5,4,4,4,4
PHD_5059,4.242640687119285,0.85241944,8.48528137423857,0.7041208982467652,7.615773105863909,5.199986600875855,5,4,4,2,0
PHD_5062,8.48528137423857,0.8247514,4.123105625617661,0.5903118193149567,7.071067811865476,5.3118938446044925,5,4,4,3,3
PHD_5069,3.605551275463989,0.81985366,3.1622776601683795,0.6207672834396363,9.848857801796104,13.43029203414917,5,4,4,3,3
PHD_5072,14.0356688476182,0.83992875,13.038404810405298,0.7884545803070069,14.142135623730953,2.9655352592468263,5,4,1,0,1
PHD_5098,5.830951894845301,0.8398718,6.082762530298219,0.743556022644043,6.082762530298219,2.6453545570373533,5,4,1,1,1
PHD_5109,10.04987562112089,0.81019366,9.055385138137416,0.6517953693866729,12.649110640673518,3.7532002449035646,5,4,2,3,3
PHD_5117,9.055385138137416,0.80521697,7.071067811865476,0.7479058504104614,9.219544457292889,2.215537452697754,5,4,0,1,3
PHD_5131,10.198039027185567,0.82920355,2.23606797749979,0.6764793753623962,4.0,4.519632291793823,5,4,3,3,2
PHD_5139,13.152946437965904,0.8426533,8.06225774829855,0.751960015296936,8.246211251235321,3.5345141887664795,5,4,2,1,1
PHD_5146,6.082762530298219,0.8423796,5.830951894845301,0.7955604434013367,6.324555320336759,2.130056309700012,5,4,0,0,1
PHD_5154,1.0,0.8330412,4.47213595499958,0.7726071238517761,6.324555320336759,2.7580166101455688,5,4,1,0,2
PHD_5157,12.649110640673518,0.84610736,7.280109889280518,0.803674840927124,10.44030650891055,2.4032055377960204,5,4,1,0,0
PHD_5163,12.041594578792296,0.84702295,11.04536101718726,0.7884951949119567,12.36931687685298,1.9656854152679444,5,4,0,0,0
PHD_5165,2.8284271247461903,0.8313593,4.0,0.7221689105033875,1.4142135623730951,4.058311033248901,6,5,2,1,2
PHD_5172,5.830951894845301,0.83469296,7.810249675906654,0.8027176856994629,8.602325267042627,2.71141676902771,6,5,1,0,2
PHD_5187,4.47213595499958,0.62298405,2.0,0.6990970015525818,3.605551275463989,2.8601126194000246,6,5,1,2,4
PHD_5192,7.615773105863909,0.70273554,5.0990195135927845,0.6096784055233002,9.0,5.7728344917297365,6,5,3,3,4
PHD_5193,24.73863375370596,0.8398379,17.46424919657298,0.712442421913147,20.615528128088304,3.686553144454956,6,5,2,2,1
PHD_5206,6.708203932499369,0.8297852,7.211102550927978,0.7986878156661987,7.810249675906654,3.590306520462036,6,5,2,0,2
PHD_5209,138.2931668593933,0.047870666,11.704699910719626,0.2962095439434051,29.546573405388315,44.924947357177736,6,5,4,4,4
PHD_5227,5.0,0.8620532,5.830951894845301,0.7699335932731628,7.071067811865476,3.079669141769409,6,5,1,1,0
PHD_5235,4.242640687119285,0.78418314,1.4142135623730951,0.5849808812141418,4.47213595499958,3.349684309959412,6,5,1,3,4
PHD_5239,7.211102550927978,0.8286763,6.082762530298219,0.7140139937400818,7.071067811865476,4.87008547782898,6,5,2,2,2
PHD_5250,8.48528137423857,0.8258345,5.385164807134504,0.7132063984870911,9.848857801796104,2.319251203536987,6,5,0,2,3
PHD_5254,8.246211251235321,0.7633791,7.211102550927978,0.5800583362579346,4.47213595499958,4.102830982208252,6,5,2,3,4
PHD_5255,3.0,0.7176863,2.23606797749979,0.749876856803894,3.1622776601683795,3.620407390594482,6,5,2,1,4
PHD_5263,7.071067811865476,0.85342205,4.47213595499958,0.807481873035431,5.0,2.479669141769409,6,5,0,0,0
PHD_5272,5.0,0.7196194,4.123105625617661,0.1832434773445129,13.92838827718412,20.62082023620605,6,5,4,4,4
PHD_5277,11.704699910719626,0.60490274,6.082762530298219,0.666667103767395,6.4031242374328485,3.779898905754089,6,5,2,2,4
PHD_5282,6.082762530298219,0.84320796,2.23606797749979,0.7988417625427247,5.0990195135927845,2.4097254514694213,6,5,0,0,1
PHD_5284,4.47213595499958,0.8462975,3.605551275463989,0.7119505047798157,4.242640687119285,3.064570498466492,6,5,1,2,0
PHD_5289,7.071067811865476,0.84994805,4.0,0.6467904925346375,3.605551275463989,3.845426034927368,6,5,2,2,0
PHD_5308,6.4031242374328485,0.8520631,4.123105625617661,0.7261963963508606,4.47213595499958,2.768323850631714,6,5,1,1,0
PHD_5310,7.211102550927978,0.8329903,9.219544457292889,0.5441998600959778,12.806248474865695,6.193702220916748,6,5,3,3,2
PHD_5316,8.54400374531753,0.8373283,7.211102550927978,0.8067150473594665,8.06225774829855,1.0828427076339722,6,5,0,0,2
PHD_5320,25.0,0.64362526,8.48528137423857,0.5722594112157822,5.0990195135927845,10.160952472686768,6,5,4,3,4
PHD_5323,3.1622776601683795,0.83711267,5.656854249492381,0.5976017951965332,5.0,6.420032691955567,6,5,3,3,2
PHD_5331,11.180339887498947,0.27643657,0.0,0.4133812874555588,6.708203932499369,8.209395217895509,6,5,3,4,4
PHD_5334,72.56721022610694,0.2832167,10.295630140987,0.2351739525794983,46.52956049652737,87.63057708740234,6,5,4,4,4
PHD_5338,5.385164807134504,0.798584,8.06225774829855,0.7494567990303039,10.63014581273465,4.174601173400879,6,5,2,1,3
PHD_5341,29.42787793912432,0.6608856,31.016124838541646,0.427223926782608,19.026297590440446,11.100252723693847,6,5,4,4,4
PHD_5346,12.649110640673518,0.28785226,9.219544457292889,0.5091872751712799,9.219544457292889,5.065292072296143,6,5,2,3,4
PHD_5384,20.248456731316587,0.5680176,11.31370849898476,0.3933915913105011,24.020824298928627,35.001425457000735,6,5,4,4,4
PHD_5389,4.0,0.84332716,3.605551275463989,0.7353517532348632,3.0,5.092792987823486,6,5,2,1,1
PHD_5401,4.47213595499958,0.84456015,2.23606797749979,0.7891082167625427,5.0990195135927845,2.483622097969055,6,5,0,0,1
PHD_5402,16.0312195418814,0.83534175,13.0,0.7944453239440918,13.0,4.077812337875367,6,5,2,0,2
PHD_5403,8.54400374531753,0.808522,9.486832980505138,0.5355806112289428,12.206555615733702,4.944464588165284,6,5,2,3,3
PHD_5429,1.4142135623730951,0.8207637,4.47213595499958,0.6209350466728211,8.48528137423857,11.00434865951538,6,5,4,3,3
PHD_5435,5.385164807134504,0.8210386,5.656854249492381,0.7789969682693482,7.211102550927978,2.14164080619812,6,5,0,0,3
PHD_5443,110.60289327137876,0.1821897,6.708203932499369,0.2921051502227783,36.61966684720111,54.77009048461914,6,5,4,4,4
PHD_5450,4.0,0.8250445,7.280109889280518,0.7502800703048706,8.246211251235321,4.569103240966797,6,5,2,1,3
PHD_5452,7.280109889280518,0.8248278,9.055385138137416,0.6838166236877441,11.04536101718726,4.422283887863159,6,5,2,2,3
PHD_5453,3.0,0.842591,6.082762530298219,0.6414086103439331,5.0,2.319251203536987,6,5,0,2,1
PHD_5462,8.602325267042627,0.83417904,2.23606797749979,0.7864638566970825,5.0990195135927845,5.280318689346314,6,5,3,0,2
PHD_5480,12.083045973594572,0.842996,8.54400374531753,0.7051923036575317,10.295630140987,3.918122029304505,6,5,2,2,1
PHD_5482,10.0,0.70550865,5.0,0.3952263176441192,10.816653826391969,11.454446601867676,6,5,4,4,4
PHD_5502,4.123105625617661,0.75871074,2.8284271247461903,0.6299700260162353,2.0,3.22894139289856,6,5,1,3,4
PHD_5508,8.0,0.82982194,2.0,0.8056931614875793,5.0,2.24721360206604,6,5,0,0,2
PHD_5509,3.0,0.84757465,1.4142135623730951,0.5914821326732635,6.082762530298219,7.989038562774658,6,5,3,3,0
PHD_5517,12.0,0.82888365,11.04536101718726,0.6566331028938294,12.0,3.244287371635437,6,5,1,2,2
PHD_5518,7.280109889280518,0.8403243,8.06225774829855,0.6659830689430237,6.324555320336759,3.2444250106811525,6,5,1,2,1
PHD_5522,7.071067811865476,0.85429883,7.280109889280518,0.7930980086326599,9.219544457292889,2.792944955825805,6,5,1,0,0
PHD_5524,6.0,0.86662626,7.615773105863909,0.7847814679145813,8.246211251235321,2.7656854152679444,6,5,1,0,0
PHD_5535,6.4031242374328485,0.8600241,10.63014581273465,0.7634944677352905,11.40175425099138,3.1740891695022584,6,5,1,1,0
PHD_5555,6.0,0.84568834,1.0,0.7092446923255921,3.0,3.681463623046875,6,5,2,2,1
PHD_5565,5.0,0.874815,4.123105625617661,0.8231059432029724,5.0990195135927845,2.0957417249679566,7,6,0,0,0
PHD_5582,17.029386365926403,0.8653401,12.16552506059644,0.8118780016899109,13.038404810405298,2.624483513832092,7,6,0,0,0
PHD_5591,6.0,0.79979956,9.486832980505138,0.7530547618865967,10.295630140987,4.771729898452759,7,6,3,1,3
PHD_5596,10.0,0.8816313,8.246211251235321,0.8287705659866333,8.94427190999916,1.5313708305358886,7,6,0,0,0
PHD_5607,7.0,0.8236215,7.280109889280518,0.7738006830215454,8.54400374531753,4.153565788269043,7,6,2,1,2
PHD_5619,3.1622776601683795,0.84476507,2.8284271247461903,0.8001039743423461,3.605551275463989,2.38885440826416,7,6,0,1,2
PHD_5631,8.246211251235321,0.86126286,7.280109889280518,0.7625367522239686,8.0,2.9962819099426268,7,6,0,1,0
PHD_5713,14.422205101855956,0.6070733,14.317821063276352,0.3226833581924438,12.806248474865695,4.741604423522949,7,6,3,4,4
PHD_5718,15.811388300841896,0.8714497,11.40175425099138,0.8544825196266175,15.033296378372908,2.89442720413208,7,6,0,0,0
PHD_5719,16.0312195418814,0.83815974,15.0,0.729972243309021,16.1245154965971,3.1781868934631348,7,6,1,2,2
PHD_5727,25.29822128134704,0.37710822,15.811388300841896,0.3079635620117187,53.60037313302959,104.69310722351074,7,6,4,4,4
PHD_5767,5.830951894845301,0.8727633,2.23606797749979,0.8189485192298889,5.0,2.7744813203811645,7,6,0,0,0
PHD_5777,7.071067811865476,0.8633013,6.082762530298219,0.8196637868881226,6.324555320336759,2.788447451591492,7,6,0,0,0
PHD_5801,7.615773105863909,0.8693992,4.123105625617661,0.8147181034088135,5.0,3.0353413581848145,7,6,0,0,0
PHD_5806,21.095023109728988,0.73998183,13.0,0.5711714029312134,17.08800749063506,13.49210500717163,7,6,4,4,3
PHD_5812,8.06225774829855,0.8608104,5.0,0.8227580785751343,7.211102550927978,2.1152982473373414,7,6,0,0,0
PHD_5821,8.246211251235321,0.7564081,7.071067811865476,0.810492992401123,9.219544457292889,2.480983638763428,7,6,0,0,3
PHD_5826,7.071067811865476,0.8309865,5.0,0.5857019007205964,4.123105625617661,7.571490144729614,7,6,4,4,2
PHD_5868,9.486832980505138,0.841704,8.48528137423857,0.8087842583656311,9.219544457292889,2.7429553270339966,7,6,0,1,2
PHD_5874,16.278820596099706,0.8022648,2.23606797749979,0.6522847801446915,2.8284271247461903,7.211473703384399,7,6,4,3,3
PHD_5879,9.433981132056603,0.8719494,5.656854249492381,0.829952621459961,9.219544457292889,2.628436470031738,7,6,0,0,0
PHD_5895,9.433981132056603,0.78184056,5.0,0.6797442436218262,6.4031242374328485,4.057757949829101,7,6,2,3,3
PHD_5900,6.4031242374328485,0.64392674,12.529964086141668,0.3797668635845184,1.0,9.460112571716309,7,6,4,4,4
PHD_5903,11.180339887498947,0.8471067,8.06225774829855,0.5756262302398681,8.06225774829855,12.144562911987304,7,6,4,4,1
PHD_5923,5.385164807134504,0.85539705,4.123105625617661,0.8150782108306884,7.280109889280518,3.257076644897461,7,6,1,0,1
PHD_5930,8.246211251235321,0.82536465,4.47213595499958,0.7804391860961915,6.4031242374328485,3.730698013305664,7,6,2,1,2
PHD_5949,8.94427190999916,0.87255764,4.0,0.8301649451255798,5.385164807134504,2.17227680683136,7,6,0,0,0
PHD_5969,7.0,0.78623855,6.082762530298219,0.5981698155403137,6.0,5.536592245101929,7,6,3,3,3
PHD_5977,7.280109889280518,0.6978962,10.0,0.736315643787384,11.180339887498947,3.898242473602295,7,6,2,2,3
PHD_6003,8.246211251235321,0.8117422,8.0,0.3499386072158813,94.02127418834527,112.18381958007812,7,6,4,4,3
PHD_6013,12.083045973594572,0.8409541,8.94427190999916,0.789820921421051,10.770329614269007,4.80569703578949,7,6,3,1,2
PHD_6061,7.280109889280518,0.76959634,53.31041174104736,0.2758469700813293,31.304951684997057,22.49604320526123,7,6,4,4,3
PHD_6067,9.486832980505138,0.8414928,8.246211251235321,0.7018089056015014,7.071067811865476,3.6014487504959107,7,6,2,2,2
PHD_6073,14.317821063276352,0.52952546,9.055385138137416,0.6858790755271912,9.055385138137416,3.638477659225464,7,6,2,3,4
PHD_6083,18.601075237738275,0.7322092,5.0990195135927845,0.6835376143455505,7.280109889280518,5.6196894407272335,7,6,3,3,3
PHD_6104,6.708203932499369,0.8559003,8.06225774829855,0.8171310067176819,7.211102550927978,1.921110248565674,7,6,0,0,1
PHD_6141,4.123105625617661,0.86895424,4.47213595499958,0.8312846541404724,4.47213595499958,2.232455539703369,7,6,0,0,0
PHD_6145,18.110770276274835,0.86049855,15.132745950421556,0.8229538679122925,17.11724276862369,2.3871329545974733,7,6,0,0,0
PHD_6164,6.4031242374328485,0.87139523,3.1622776601683795,0.8086474061012268,6.324555320336759,1.9740963459014893,7,6,0,1,0
PHD_6167,13.341664064126334,0.51681,8.246211251235321,0.6648065567016601,10.04987562112089,4.98885440826416,7,6,3,3,4
PHD_618,2.0,0.8441876,2.0,0.7866074800491333,3.1622776601683795,1.5313708305358886,7,6,0,1,2
PHD_6181,3.605551275463989,0.7704054,4.123105625617661,0.7027633547782898,7.211102550927978,4.618345451354981,7,6,3,2,3
PHD_6202,3.605551275463989,0.87936693,5.385164807134504,0.5900450110435486,1.0,5.768425178527832,7,6,3,4,0
PHD_6203,10.0,0.83083105,8.48528137423857,0.638926112651825,10.816653826391969,5.778830242156983,7,6,3,3,2
PHD_6228,4.123105625617661,0.7806025,6.0,0.5035037577152253,11.180339887498947,10.025970458984377,7,6,4,4,3
PHD_6235,8.94427190999916,0.85410583,4.0,0.7861319780349731,6.082762530298219,3.183851933479309,7,6,1,1,1
PHD_6238,10.44030650891055,0.8505808,10.63014581273465,0.7941526412963867,9.219544457292889,2.90995523929596,7,6,0,1,1
PHD_6243,1.0,0.8788098,3.605551275463989,0.7004399418830871,5.0990195135927845,3.104290246963501,7,6,0,2,0
PHD_6253,4.123105625617661,0.8653506,2.8284271247461903,0.5657266855239869,12.16552506059644,10.073802661895751,7,6,4,4,0
PHD_6326,7.0,0.8908928,3.1622776601683795,0.5974728345870972,24.186773244895647,33.802545166015626,7,6,4,3,0
PHD_6478,9.899494936611664,0.6058538,7.071067811865476,0.7098347663879394,7.615773105863909,3.284936618804932,7,6,1,2,4
PHD_78,3.1622776601683795,0.5826703,5.656854249492381,0.5012295365333557,25.6124969497314,46.14733047485352,7,6,4,4,4
PHD_103,2.8284271247461903,0.87423015,2.8284271247461903,0.6544694006443024,5.0990195135927845,2.931928586959839,0,7,0,2,0
PHD_107,5.0,0.8884939,5.385164807134504,0.7287863969802857,4.242640687119285,1.9313708305358888,0,7,0,0,0
PHD_108,2.23606797749979,0.8686932,2.0,0.70025594830513,2.0,2.3664648056030275,0,7,0,1,1
PHD_1087,9.486832980505138,0.89446896,8.94427190999916,0.7485949575901032,10.44030650891055,3.1688909769058227,0,7,1,0,0
PHD_1089,7.071067811865476,0.8911538,2.8284271247461903,0.6961190640926361,2.0,6.894468164443969,0,7,3,1,0
PHD_1100,3.1622776601683795,0.87054527,2.23606797749979,0.6063581824302673,12.649110640673518,27.47330207824707,0,7,4,3,1
PHD_1104,3.0,0.8547914,3.0,0.711845588684082,5.0,4.375584602355957,0,7,2,0,1
PHD_1117,2.8284271247461903,0.85813534,4.0,0.5252685010433197,15.297058540778355,21.037241077423097,0,7,4,3,1
PHD_1155,11.704699910719626,0.8330768,13.152946437965904,0.7257768273353576,13.152946437965904,2.618166470527649,0,7,0,0,2
PHD_1165,2.0,0.8649314,7.280109889280518,0.4946681439876556,6.4031242374328485,15.979006385803222,0,7,4,3,1
PHD_117,5.0990195135927845,0.86523426,6.4031242374328485,0.5367031455039978,15.652475842498529,25.69947013854981,0,7,4,3,1
PHD_1234,13.0,0.8578434,13.601470508735444,0.7106904745101928,13.0,2.062751054763794,0,7,0,0,1
PHD_125,5.0,0.82851326,4.242640687119285,0.7154683232307434,4.47213595499958,1.8142135381698608,0,7,0,0,3
PHD_1281,2.23606797749979,0.84720427,2.23606797749979,0.6580059945583343,2.8284271247461903,3.719048309326172,0,7,1,2,2
PHD_13,6.708203932499369,0.6885797,4.123105625617661,0.4045155942440033,5.0990195135927845,18.28415651321411,0,7,4,4,3
PHD_1305,3.605551275463989,0.84314436,8.246211251235321,0.6712505400180817,8.06225774829855,2.9511747121810914,0,7,0,1,2
PHD_1327,3.0,0.84513116,9.219544457292889,0.6304914474487304,8.0,2.919251203536988,0,7,0,2,2
PHD_1332,2.0,0.8515949,7.615773105863909,0.6986068248748779,5.0,5.0991072177886965,0,7,3,1,1
PHD_134,2.23606797749979,0.81535757,2.0,0.6769810438156127,2.0,1.921110248565674,0,7,0,1,3
PHD_1359,8.246211251235321,0.72140735,6.4031242374328485,0.6075172662734986,3.605551275463989,5.068208122253418,0,7,3,3,3
PHD_1372,5.0,0.6769464,8.06225774829855,0.5796745359897614,6.324555320336759,3.7892656326293945,0,7,1,3,3
PHD_1422,3.605551275463989,0.78050536,3.605551275463989,0.3860223889350891,30.0,35.83969383239746,0,7,4,4,3
PHD_144,2.0,0.88450503,3.0,0.692528361082077,2.23606797749979,3.735600852966309,0,7,1,1,0
PHD_145,3.605551275463989,0.89698166,4.123105625617661,0.7238076508045197,4.47213595499958,3.0039156913757323,0,7,0,0,0
PHD_149,5.0,0.8572572,6.0,0.7224338293075562,4.123105625617661,3.10995523929596,0,7,0,0,1
PHD_152,5.656854249492381,0.8792182,6.708203932499369,0.701095062494278,5.385164807134504,3.1848763942718508,0,7,1,1,0
PHD_1546,3.0,0.80937076,18.68154169226941,0.3416078180074692,28.442925306655784,68.54200630187988,0,7,4,4,3
PHD_1566,13.601470508735444,0.7373058,14.0,0.4136428236961365,18.43908891458577,13.340053462982178,0,7,3,4,3
PHD_1598,1.4142135623730951,0.8639444,4.47213595499958,0.5902282059192657,2.8284271247461903,4.436371231079102,0,7,2,3,1
PHD_1640,7.280109889280518,0.9361676,5.0990195135927845,0.3194910049438476,42.95346318982906,44.12307281494141,0,7,4,4,0
PHD_1676,1.4142135623730951,0.8576524,6.082762530298219,0.6628408610820771,2.23606797749979,3.119048309326172,0,7,1,2,1
PHD_1677,18.43908891458577,0.781182,15.620499351813308,0.5595934569835663,15.811388300841896,9.08202896118164,0,7,3,3,3
PHD_1811,9.848857801796104,0.733817,8.0,0.5941879868507385,10.04987562112089,2.7638263463974,0,7,0,3,3
PHD_1824,20.591260281974,0.6729429,18.027756377319943,0.3675514698028564,5.830951894845301,15.696492958068848,0,7,4,4,3
PHD_1828,1.0,0.84993374,1.0,0.4396475851535797,11.40175425099138,13.008189487457276,0,7,3,4,1
PHD_19,6.0,0.8870161,101.11874208078342,0.4294166564941406,80.95060222135473,31.92286968231201,0,7,4,4,0
PHD_1943,2.23606797749979,0.90185523,8.246211251235321,0.6527325809001923,5.0990195135927845,4.151708984375,0,7,2,2,0
PHD_1947,9.848857801796104,0.7716806,9.433981132056603,0.662809145450592,10.0,2.3871329545974733,0,7,0,2,3
PHD_196,6.708203932499369,0.8603998,3.1622776601683795,0.2867393493652344,30.4138126514911,41.49238662719726,0,7,4,4,1
PHD_197,3.1622776601683795,0.88635224,5.0,0.6225280404090882,7.280109889280518,5.582090449333191,0,7,3,2,0
PHD_2006,8.0,0.7575168,8.94427190999916,0.6589481294155121,8.94427190999916,3.2796691417694093,0,7,1,2,3
PHD_2011,2.23606797749979,0.86369425,5.0,0.6971960246562958,5.0,5.066977882385254,0,7,3,1,1
PHD_2044,6.082762530298219,0.8959557,9.219544457292889,0.7234183311462402,8.06225774829855,2.824621105194092,0,7,0,0,0
PHD_205,4.0,0.8646534,2.8284271247461903,0.721179586648941,4.47213595499958,5.850269508361817,0,7,3,0,1
PHD_206,5.0990195135927845,0.8364742,3.0,0.7231067419052124,2.23606797749979,3.0637661457061767,0,7,0,0,2
PHD_2065,0.0,0.86389774,6.082762530298219,0.6929742872714997,5.0990195135927845,4.841342926025391,0,7,2,1,1
PHD_2110,3.1622776601683795,0.88152343,4.123105625617661,0.7045898497104645,4.0,3.459348702430725,0,7,1,1,0
PHD_2112,2.23606797749979,0.57231206,8.0,0.666309654712677,5.0990195135927845,2.979898905754089,0,7,0,2,4
PHD_2122,3.1622776601683795,0.88479924,3.1622776601683795,0.7182431638240814,3.605551275463989,4.299752140045166,0,7,2,0,0
PHD_2124,3.605551275463989,0.85784924,2.0,0.6131861567497253,0.0,4.737368822097778,0,7,2,3,1
PHD_213,9.0,0.8885146,7.071067811865476,0.7349653005599975,9.0,4.390156364440918,0,7,2,0,0
PHD_2136,3.0,0.88849944,2.23606797749979,0.6873486876487732,2.23606797749979,4.121123385429383,0,7,2,1,0
PHD_2150,3.1622776601683795,0.8265241,3.1622776601683795,0.5529085695743561,1.4142135623730951,4.008580493927002,0,7,1,3,3
